Text;Date;Time;Draft;Facebook;Twitter;LinkedIn;GBP;Instagram;Pinterest;TikTok;YouTube;Threads;Bluesky;Picture Url 1;Picture Url 2;Shortener;Instagram Post Type;Facebook Post Type;First Comment Text
"„Uns googelt doch keiner, wir sind zu klein.“

Gerade kleine Betriebe werden gesucht – weil man sie nicht kennt. Den Konzern muss niemand prüfen. Den Drei-Mann-Betrieb prüft jeder Neukunde.

Klein zu sein ist kein Grund, unsichtbar zu sein. Es ist der Grund, eindeutig zu sein.";2026-09-24;15:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Neue Filiale eröffnet. Schild dran, Team da, Kaffee läuft.

Im Netz: nichts. Der Kartendienst kennt nur den Stammsitz, das Branchenbuch die alte Adresse, die Website hat noch keine Unterseite.

Zwei Wochen lang fahren Kunden zum Stammsitz. Eine Adresse mit Datum hätte gereicht.";2026-09-24;17:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Fünf Fehler bei Öffnungszeiten im Netz:

1. Sommer- und Winterzeiten nie umgestellt
2. Feiertage ignoriert
3. „Nach Vereinbarung“ ohne Kontakt
4. Fünf Portale, fünf Versionen
5. Kein Datum, wann das zuletzt geprüft wurde

Nummer 5 macht die anderen vier erst richtig teuer.";2026-09-24;18:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Filialbetriebe kennen das: Jeder Standort hat eigene Zeiten, eigene Ansprechpartner, eigene Nummer.

Und im Netz? Ein Eintrag mit der Zentrale.

Ein Profil, viele Standorte – jeder für sich gepflegt, alle an einer Adresse, alle mit Datum. Nicht kompliziert. Nur konsequent.";2026-09-24;20:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"0 Euro. 0 Kreditkarte. 0 Vertragslaufzeit.

Ein Unternehmensprofil auf MainProfil kostet nichts.

Die unabhängige Verifizierung ist ein getrennter Schritt – mit eigenem Preis, eigener Prüfung, eigenem Ablaufdatum. Genau deshalb ist sie etwas wert.";2026-09-24;21:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"In die E-Mail-Signatur gehört:

Name, Funktion.
Firmierung wie im Register.
Registergericht und -nummer.
Eine Adresse, an der alles Weitere steht.

Nicht hinein gehört: fünf Icons, drei Slogans und ein Zitat.";2026-09-25;07:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Geprüfte Angaben verkürzen Verhandlungen.

Nicht, weil die andere Seite netter wird. Sondern weil die erste halbe Stunde – „Wer seid ihr eigentlich genau?“ – wegfällt.

Man steigt direkt beim Inhalt ein. Das ist der Zeitgewinn, den niemand in der Kalkulation hat.";2026-09-25;09:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Wer sieht eigentlich, wann Sie Ihre Angaben zuletzt bestätigt haben?

Jeder, der nachsieht. Das ist der Punkt.

Ein Datum, das nur intern sichtbar ist, schafft kein Vertrauen. Ein Datum, das jeder lesen kann, schon.";2026-09-25;10:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff des Tages: Lieferantenselbstauskunft.

Der Fragebogen, den der Einkauf schickt: Firmierung, Register, Bankverbindung, Ansprechpartner, Zertifikate.

Sie füllen ihn aus. Der Einkauf glaubt Ihnen – oder prüft. Wer die geprüften Angaben an einer Adresse vorhält, macht aus dem Fragebogen einen Abgleich.";2026-09-25;12:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"„Kann ich das Siegel einfach kaufen?“

Nein. Und das ist der einzige Grund, warum es etwas bedeutet.

Die Verifizierung ist vom Tarif getrennt, wird unabhängig geprüft, läuft ab und muss erneuert werden. Ein Siegel, das man kaufen kann, ist Dekoration.";2026-09-25;13:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ein Tag im Betrieb, drei Anrufe:

9:10 – „Seid ihr noch in der Bahnhofstraße?“ (Nein, seit 2024 nicht.)
11:40 – „Ist Herr Krause noch zuständig?“ (Nein, seit März nicht.)
16:20 – „Habt ihr samstags auf?“ (Nur im Winter.)

Drei Anrufe, null Aufträge. Alle drei Antworten könnten mit Datum an einer Adresse stehen.";2026-09-25;15:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Fünf Fragen, die eine Due Diligence an Ihr Profil stellt:

– Stimmt die Firmierung mit dem Register?
– Wer vertritt das Unternehmen?
– Seit wann sitzt es an dieser Adresse?
– Wann wurden die Angaben zuletzt bestätigt?
– Wer hat sie bestätigt – Sie selbst oder ein Unabhängiger?

Wer die fünf im Vorfeld beantwortet, verkürzt die Prüfung.";2026-09-25;16:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Wechsel in der Geschäftsführung:

So nicht: Registereintrag abwarten und sonst nichts tun.
So nicht: Pressemitteilung, aber Website und Profil zeigen noch die alte Besetzung.

So ja: neue Vertretung mit Gültig-ab-Datum an einer Adresse veröffentlichen – Register, Website, Signaturen folgen.";2026-09-25;18:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"An Steuerberater:innen: Ihre Mandanten liefern Ihnen Daten. Woher wissen Sie, dass Firmierung, Sitz und Vertretung noch stimmen?

Meist: gar nicht. Bis eine Bescheinigung zurückkommt.

Eine Adresse mit datierten, geprüften Angaben ist die Quelle, gegen die Sie einmal im Jahr abgleichen können.";2026-09-25;19:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Vier Stellen, an denen Kunden vor dem Anruf nachschauen:

Suchmaschine. Kartendienst. Bewertungsportal. Social-Profil.

Vier Stellen, die Sie nicht kontrollieren. Aber eine Stelle, auf die alle vier verweisen können – die kontrollieren Sie.

https://mainprofil.com/th";2026-09-25;21:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Samstagsfrage: Wenn heute ein Kunde anruft – wer hat Dienst, und steht das irgendwo?

Notdienst, Bereitschaft, Wochenendkontakt: Die meisten Betriebe haben eine Regelung. Die wenigsten haben sie online mit Datum.";2026-09-26;08:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Sichtbarkeit ohne Nachweis ist nur Lautstärke.

Man kann sehr präsent sein und trotzdem nicht nachprüfbar. Dann ist man laut, aber nicht glaubwürdig.

Umgekehrt geht es auch: leise, aber jede Angabe belegt. Das zweite gewinnt Aufträge.";2026-09-26;09:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff des Tages: digitale Unternehmensidentität.

Nicht das Logo. Nicht die Website. Sondern die Antwort auf: Welches Unternehmen ist das genau, wer steht dahinter, und ist das belegt?

Eine Identität hat man nicht, weil man auftritt. Man hat sie, wenn andere sie prüfen können.";2026-09-26;11:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Wer darf eigentlich sagen, was über Ihr Unternehmen im Netz steht?

Portale tun es. Verzeichnisse tun es. Registerdaten sind öffentlich und tauchen überall auf.

Auf MainProfil ist das gekennzeichnet: „Noch nicht vom Inhaber bestätigt“. Und Sie entscheiden – übernehmen, korrigieren lassen oder entfernen lassen. Kostenlos, ohne Kreditkarte.

https://mainprofil.com/th/uebernehmen";2026-09-26;12:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Offline-Tipp: Auf Fahrzeug, Schild und Flyer nur eine Adresse drucken – nicht drei Nummern und zwei Mailadressen.

Die Adresse ändert sich nie. Was dahinter steht, pflegen Sie mit Datum.

So überlebt der Flyer von 2026 auch den Umzug 2028.";2026-09-26;14:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"„Unternehmensprofil? Das ist doch was für Leute, die Personal suchen.“

Nein. Ein Unternehmensprofil ist für alle, die wissen wollen, ob es Sie gibt: Kunden, Lieferanten, Einkauf, Bank, Behörde.

Es beantwortet die Frage „Wer seid ihr?“ – nicht „Was bietet ihr an?“";2026-09-26;15:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"22 Uhr, Rohrbruch. Kunde sucht „Sanitär Notdienst“.

Erster Treffer: Ihre Firma. Nummer gewählt – Ansage: „Unsere Bürozeiten sind …“

Zweiter Treffer: Wettbewerber, Notdienstnummer steht direkt im Eintrag, „bestätigt 24.09.“

Raten Sie, wer den Auftrag hat.";2026-09-26;17:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ein Profil braucht genau drei Dinge:

1. Eine Adresse, die bleibt.
2. Ein Datum an jeder Angabe.
3. Eine unabhängige Bestätigung, wer dahintersteht.

Alles andere – Fotos, Texte, Slogans – ist Ausstattung. Diese drei sind das Fundament.";2026-09-26;18:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Mobiler Betrieb, kein Ladengeschäft: Fotograf, Gärtner, Hausmeisterservice, mobile Friseurin.

„Wo seid ihr?“ – „Überall.“ Das reicht dem Kunden nicht.

Einsatzgebiet, Kontakt, Erreichbarkeit, Registeranschrift – an einer Adresse. Dann hat der Betrieb einen Ort, auch ohne Laden.";2026-09-26;20:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ein Klick heute spart eine Rückfrage morgen.

Bestätigen dauert Sekunden. Eine Rückfrage per Mail – lesen, antworten, warten – kostet beide Seiten einen Tag.

Die Rechnung geht immer auf.";2026-09-26;21:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ein Profil ist fertig, wenn ein Fremder keine Frage mehr hat.

Nicht, wenn alle Felder ausgefüllt sind. Nicht, wenn es hübsch ist.

Sondern wenn jemand, der Sie nicht kennt, nach 30 Sekunden weiß: Wer, wo, wer ist zuständig, seit wann gilt das.";2026-09-27;09:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Sonntagsfrage, ganz ehrlich: Wer pflegt bei Ihnen die Unternehmensdaten?

A – Ich selbst, wenn ich dran denke
B – Jemand im Team, fest zuständig
C – Die Agentur
D – Niemand so richtig

D ist häufiger, als man denkt. Und kein Vorwurf.";2026-09-27;10:15:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Begriff des Tages: „Stand“-Vermerk.

„Stand: Januar 2025“ unter einer Seite. Klingt ordentlich – sagt aber nur, wann jemand zuletzt irgendetwas geändert hat.

Besser: ein Datum pro Angabe. Dann weiß der Leser, welche Angabe frisch ist und welche nicht.";2026-09-27;11:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Am Vereinsheim hängt ein Aushang: „Bei Fragen: 0171 …“ – die Nummer des Schriftführers, der vor zwei Jahren ausgetreten ist.

Er bekommt immer noch Anrufe. Der Verein bekommt sie nicht.

Ein Aushang mit einer dauerhaften Adresse statt einer Nummer hätte das Problem nie entstehen lassen.";2026-09-27;12:45:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Q4 beginnt in drei Tagen. Ein guter Moment für einen Blick auf die Unternehmensangaben:

Hat sich im Team etwas geändert? Ein Standort? Eine Nummer? Die Vertretung?

Wer jetzt bestätigt, geht mit einem frischen Datum ins letzte Quartal – und durch den Jahreswechsel.

https://mainprofil.com/th";2026-09-27;14:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"„Verifiziert heißt empfohlen.“

Nein. Verifiziert heißt: Identität und Registerdaten wurden unabhängig geprüft. Punkt.

Ob die Arbeit gut ist, sagt die Verifizierung nicht. Das sagen Kunden, Referenzen, Bewertungen. Wer beides vermischt, entwertet beides.";2026-09-27;15:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Vier Zeichen, dass ein Profil gepflegt wird:

– Das Datum der letzten Bestätigung liegt Wochen zurück, nicht Jahre
– Ansprechpartner haben Namen und Funktion
– Zeiten kennen Saison und Feiertage
– Selbst gepflegte und geprüfte Angaben sind getrennt erkennbar

Fehlt eines, stutzt der Leser. Fehlen alle, klickt er weiter.";2026-09-27;17:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Vier Fragen stellt jede Bank vor der Kontoeröffnung:

Wer? Firmierung und Rechtsform.
Wo? Sitz und Geschäftsanschrift.
Wann? Gründung, Eintrag, letzte Änderung.
Was? Gegenstand des Unternehmens.

Wer die vier an einer Adresse mit Datum vorhält, verkürzt das Gespräch erheblich.";2026-09-27;18:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Firmenauftritt in Social Media:

So nicht: fünf Profile, fünf verschiedene Firmennamen, kein Impressum.
So nicht: Bio mit „Infos auf Anfrage“.

So ja: überall dieselbe Firmierung, überall dieselbe Adresse verlinkt – und dort steht alles mit Datum.";2026-09-27;20:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Drei Monate bis zum Jahreswechsel.

Drei Monate, in denen Kunden Budgets planen, Einkäufer Lieferanten prüfen und Banken Unterlagen anfordern.

Ein Profil, das jetzt ein frisches Datum trägt, übersteht das alles ohne eine einzige Rückfrage.";2026-09-27;21:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Montag, 7:30. Bevor die erste Mail kommt:

Profil öffnen, Angaben durchsehen, bestätigen. Fertig.

Jeder, der Sie diese Woche prüft, sieht ein Datum von heute. Das ist der günstigste Vertrauensvorschuss, den es gibt.";2026-09-28;07:30:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
"Ein Profil, das niemand pflegt, ist keine Information. Es ist eine Behauptung.

„Wir sind erreichbar unter …“ – behauptet 2023.
„Ansprechpartner: Frau Weber“ – behauptet, als Frau Weber noch da war.

Eine Information hat ein Datum. Eine Behauptung hat keins.";2026-09-28;09:00:00;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;;FALSE;;;
